City,Place,Review,Rating,Name,Date,Raw_Review
Tranquebar,Danish Museum,short visit worth seeing contractual clarity agreement local tamil kings danish monarch original documents translations displayed shows importance power history,8.0,Anonymous,,"This is a short visit. Its worth seeing the contractual clarity in the agreement between the local Tamil kings and the Danish monarch. The original documents and the translations are displayed.

Also shows the importance of fire-power in History."
Tranquebar,Old Danish Cemetery,exactly like colonial cemetery given miss ther unusual linger tombstones time,6.0,Anonymous,,It is exactly like any other colonial cemetery and can be given the miss as ther is nothing unusual about it. Linger over the tombstones if you have the time
Trimbak,Trimbakeshwar Shiva Temple,revered jyotirlinga shiva temples india draws huge crowds hindu devotees temple hasunusual shaped mountains backdrop giving devine halo thousands visit temple shiva blessings long waiting darshan,8.0,Anonymous,,"This is one of the most revered Jyotirlinga Shiva temples in India and draws huge crowds of Hindu devotees.
The temple hasunusual shaped mountains as the backdrop giving it a devine halo. Since thousands visit this temple for Shiva's blessings, long waiting for darshan are..."
Trimbak,Ganjanan Maharaj Ashram,stay arrangement wonderful neat clean reasonable tariff spacious rooms grand lawns parks quality vegetarian meals subsidised prices loved stay place,8.0,Anonymous,,"Stay arrangement s are wonderful,neat and clean,reasonable tariff,spacious rooms, grand lawns,parks and quality vegetarian meals at subsidised prices. Loved to stay at this place"
Trimbak,Gorakhnath Gufa,gufa situated brahmagiri mountain gangadwar st nivruttinath student gorakhnath taken live samadhi feet mountain k far trimbakeshwar bus stand lovely place peace,8.0,Anonymous,,"this gufa is situated at Brahmagiri mountain
besides Gangadwar
St Nivruttinath is student of Gorakhnath also had taken live Samadhi in the feet of this mountain.
this is 5 k.m. far from Trimbakeshwar bus stand.
very lovely place for peace.."
Trimbak,Kalsarpa Puja Trimbakeshwar,temple famous lots person come place really positive good ambience,8.0,Anonymous,,This temple is very much famous and lots of person come here. This place is really positive and very good ambience.
Trimbak,Kushawrat Kund,pleasant experience visit place beautiful great experience holy place,8.0,Anonymous,,It was a very pleasant experience to visit this place. It is very beautiful and it was a great experience at this holy place.
Trimbak,Neel Parbat,small hillock near trimbakeshwar jyotirlinga temple steps climb near parking lot ancient divine neelambika dattatreya shiva temple thre parvat trust maintaining stay p construction,8.0,Anonymous,,"This is a small hillock near Trimbakeshwar Jyotirlinga temple. The steps to climb up are near the parking lot. Ancient divine Neelambika, Dattatreya and Shiva temple are thre on the Parvat. A trust is maintaining them and they stay p there. there are some construction..."
Tripunithura,Hill Palace Museum,interesting place visit learn kerala history deer zoo taken care protect,8.0,Anonymous,,Interesting place to visit and learn about Kerala history. Also found that the deer in the zoo was not taken care well. Please do something to protect them
Tripunithura,Thanneerchal Park,best children parks kochi members family enjoy relax hours entry fee rs children years rs adults children great,8.0,Anonymous,,"This is one of the best children's parks in and around kochi, where all members of the family can enjoy and relax for few hours. The entry fee is just Rs.10 for children above three years and Rs.20 for adults. Children can have a great..."
Tripunithura,The Traveling Gecko,thank mikkel glad hear enjoyed tour rajith say behalf royal family enjoyed spending time lots common discuss wish mark,8.0,Anonymous,,"Thank you Mikkel! We are so glad to hear that you enjoyed this tour with Rajith. I can say, on behalf of the Royal Family, they too enjoyed spending time with you. You both had lots in common to discuss. Wish you and Mark a..."
Trivandrum,Aazhimala Siva Temple,lovely keralan sivan temple cliff somatheeram beach peaceful sit listening waves positive energy awesome fantastic superb keralan murals,8.0,Anonymous,,"Lovely keralan sivan temple on top a cliff by somatheeram beach .peaceful to sit here listening to the waves.positive energy.awesome,fantastic superb keralan murals"
Trivandrum,Vizhinjam Lighthouse,brilliant scenery water sports exciting good crafts nice beach relax enjoy view lighthouse amazing,8.0,Anonymous,,brilliant scenery. Water sports are exciting. One can find good crafts. Nice beach to relax and enjoy. View from top of the lighthouse was amazing.
Trivandrum,Sree Padmanabhaswamy Temple,needs wear munda white cloth keralite men wear traditional events temple huge gives calming presence good place calm mediation,8.0,Anonymous,,"one needs to wear a munda, or the white cloth that most keralite men wear during traditional events,
the temple is huge and gives a very calming presence, its a good place to go for some calm and mediation.."
Trivandrum,Agastya Mala,best suited hard core passionate trekkers km fro walk climb trek preparation month childs play toughest trekking life,8.0,Anonymous,,"Best suited for hard core passionate trekkers. It a 60 km (to & fro) walk, climb, and trek which should be done only after serious preparation for at least a month.
No childs' play. The Toughest Trekking of my Life. :)"
Trivandrum,Akkulam Bridge,nice place cross beautiful sight lake quite scenic drive big lake enjoy view,8.0,Anonymous,,"Nice place to cross with a beautiful sight of the lake, quite a scenic  drive..Its a very big lake and can enjoy the view"
Trivandrum,Akkulam Lake,excellent picnic spot children surely enjoy play children park reaching location little tough transportation facility available,8.0,Anonymous,,"An excellent picnic spot, children will surely enjoy as there is play and children park. But reaching the location will be a little tough, but transportation facility is available."
Trivandrum,Aruvikkara Dam,dam classic style built nice park intended little children son loved play park dam goddess temple temple seated rock,8.0,Anonymous,,"The Dam is a classic style built.
There is a nice park at the side which is intended for little children. My son loved to play in the park.
Next to the dam there is a Goddess temple. The temple is seated on rock, and..."
Trivandrum,Arippa,trivandrum shencottai road reach arippa eco tourism village western ghats paradise nature lovers bird watchers arippa famous wildlife varities butterflies streams trip,8.0,Anonymous,,"From Trivandrum if we take the Shencottai Road we can reach Arippa eco tourism village on Western Ghats which is a paradise for nature lovers and bird watchers. Arippa is also famous for the wildlife, varities of butterflies and streams and the trip through the..."
Trivandrum,Ashoka Beach,excellent beach spot staying resorts amazing enthusiastic place refreshing fresh fish available cooking,8.0,Anonymous,,An excellent Beach spot. Staying in the resorts here is amazing. Very enthusiastic place. Very refreshing. Fresh fish available for cooking.
Trivandrum,Ananthankadu Nagaraja Temple,ananthankadu sree nagaraja temple situated heart trivandrum located famous sree padmanabha swamy temple western frequented temple devoted snake god sree nagaraja rituals deities awesome te,8.0,Anonymous,,"The Ananthankadu Sree Nagaraja Temple, situated in the heart of Trivandrum is located just behind the famous Sree Padmanabha Swamy Temple, on its western side. This is much frequented temple devoted to the Snake God, Sree Nagaraja. The rituals and the deities are awesome. Te..."
Trivandrum,Antique Home Decor,nice presentation room filled good pieces recommend checking prices committing buy,8.0,Anonymous,,Very nice presentation and show room filled with good pieces. Recommend checking prices before committing to buy though.
Trivandrum,Attukal Bhagavathy Temple,typical south temple love maintained old traditions aspect life peaceful holly environment,8.0,Anonymous,,Typical south temple. I love all of them. They have maintained our very old traditions in every aspect of life. Very peaceful and holly environment here.
Trivandrum,Sree Parasurama Temple,temple situatedtated road kovalam trivandrum dedicated lord parsuram creator state kerala temple surroundings maintained absolute peace inside,8.0,Anonymous,,This temple is situatedtated on the road from Kovalam to Trivandrum and is dedicated to Lord Parsuram- the Creator of the state of Kerala.The temple surroundings are very well maintained. Absolute peace inside.
